order_id,order_date,order_time,store_id,region,channel,customer_id,customer_segment,category,subcategory,unit_price,quantity,gross_sales,net_sales,cost,profit,shipping_days,satisfaction_score,return_flag,financial_completeness_flag
9135,11/4/2025,8:59 PM,67,West,Mobile App,5768,Home Office,Beauty,Makeup,78.66,1,78.66,75.91,45.37,30.54,8,5,0,Complete
6995,12/30/2024,2:54 PM,38,Northeast,Online,22660,Consumer,Home,Furniture,48.51,6,291.06,278.25,223.71,54.54,6,4,0,Complete
43503,12/4/2024,4:55 AM,40,South,Online,13601,Corporate,Grocery,Pantry,102.47,6,614.82,499.23,,,1,1,0,Incomplete
9999,1/25/2025,11:22 PM,55,Northeast,Online,7812,Consumer,Electronics,Accessories,86.62,2,173.24,148.99,96.51,52.47,8,5,0,Complete
22495,12/21/2024,12:34 PM,54,Midwest,In Store,1050,Consumer,Home,Kitchen,30.21,0,0.00,0.00,0.00,0.00,5,2,0,Incomplete
50703,5/29/2024,6:12 AM,57,West,In Store,26674,Consumer,Grocery,Produce,37.64,3,112.92,104.34,79.98,24.36,9,3,0,Complete
26458,11/28/2024,12:33 AM,12,Northeast,Mobile App,25039,Corporate,Electronics,Laptops,147.83,0,0.00,0.00,0.00,0.00,5,2,0,Incomplete
56100,8/23/2024,7:09 PM,39,West,Mobile App,21128,Home Office,Grocery,Snacks,50.22,3,150.66,105.61,,,8,4,0,Incomplete
21544,2/14/2023,9:48 AM,47,South,In Store,26499,Consumer,Electronics,Laptops,65.50,6,393.00,281.00,202.54,78.46,2,2,0,Complete
1423,11/23/2025,6:10 AM,61,South,In Store,15888,Home Office,Grocery,Snacks,90.95,,,,,,9,2,0,Incomplete
11025,8/11/2025,12:01 PM,30,South,Online,10727,Consumer,Home,Furniture,45.12,4,180.48,151.06,97.09,53.97,7,4,0,Complete
16733,11/28/2025,3:19 AM,3,Midwest,In Store,21163,Corporate,Grocery,Produce,183.04,1,183.04,80.90,62.99,17.91,3,2,0,Complete
12679,11/20/2024,8:01 AM,47,South,Online,10297,Consumer,Grocery,Unknown,88.21,1,88.21,74.36,56.60,17.76,2,1,0,Complete
26243,1/25/2023,7:10 AM,68,West,Mobile App,4689,Consumer,Electronics,Accessories,131.07,1,131.07,119.01,67.41,51.60,7,3,0,Complete
32674,10/8/2025,10:51 AM,81,South,Mobile App,9562,Consumer,Electronics,Phones,38.54,1,38.54,34.45,28.77,5.68,3,2,0,Complete
29543,11/29/2025,1:07 AM,25,South,Online,7252,Consumer,Apparel,Kids,109.94,1,109.94,89.71,67.34,22.37,4,3,0,Complete
54774,2/24/2024,1:36 AM,39,West,Online,20017,Consumer,Home,Decor,48.76,4,195.04,185.87,126.46,59.42,6,,0,Complete
49178,10/25/2024,9:25 PM,27,West,Phone,13934,Consumer,Beauty,Fragrance,62.23,2,124.46,,,,6,1,0,Incomplete
28873,7/26/2025,2:48 AM,32,West,Online,5757,Home Office,Electronics,Laptops,46.03,5,230.15,202.30,112.48,89.83,1,4,0,Complete
39284,4/19/2025,1:37 AM,11,West,Phone,11004,Consumer,Apparel,Women,34.07,2,68.14,54.44,45.59,8.85,1,5,0,Complete
23533,2/19/2023,4:11 AM,18,Northeast,In Store,19926,Home Office,Grocery,Snacks,31.44,4,125.76,113.81,65.08,48.73,5,4,0,Complete
4615,7/22/2025,12:59 AM,2,West,Online,18607,Home Office,Apparel,Kids,42.87,1,42.87,34.60,23.06,11.54,7,1,0,Complete
3132,11/24/2024,10:09 AM,78,West,In Store,27718,Corporate,Beauty,Makeup,40.60,3,121.80,98.17,57.96,40.21,7,4,0,Complete
11989,9/22/2024,7:51 PM,81,South,Online,468,Consumer,Beauty,Haircare,94.47,2,188.94,177.79,111.98,65.82,2,5,0,Complete
52077,8/5/2023,6:37 AM,65,Midwest,Online,5939,Corporate,Grocery,Snacks,38.54,3,115.62,89.84,58.44,31.40,9,5,0,Complete
32091,4/6/2024,6:12 AM,35,West,In Store,26948,Home Office,Beauty,Makeup,118.26,3,354.78,304.40,227.86,76.54,6,2,0,Complete
27586,5/8/2024,11:24 AM,43,South,Mobile App,22353,Corporate,Apparel,Kids,59.76,1,59.76,44.28,34.86,9.42,7,2,0,Complete
42028,7/8/2024,1:32 PM,38,South,Phone,23362,Corporate,Electronics,Audio,22.52,2,45.04,29.10,20.10,8.99,7,4,0,Complete
44319,7/4/2024,3:04 AM,81,Northeast,In Store,19764,Consumer,Apparel,Men,61.25,3,183.75,174.01,138.09,35.92,4,3,0,Complete
42227,2/28/2024,10:23 PM,2,South,Mobile App,18420,Consumer,Beauty,Fragrance,66.84,0,0.00,0.00,0.00,0.00,9,,0,Incomplete
57248,1/11/2023,7:08 AM,39,Midwest,Online,3862,Corporate,Grocery,Unknown,32.18,2,64.36,46.79,34.27,12.52,7,1,1,Complete
31639,11/19/2024,7:37 AM,11,West,Mobile App,7957,Consumer,Beauty,Haircare,229.39,4,917.56,318.39,244.68,73.71,9,5,1,Complete
35828,6/25/2025,8:15 AM,27,Midwest,Online,17712,Home Office,Grocery,Snacks,,2,,,,,1,5,0,Not Usable
1639,8/24/2025,12:17 AM,1,South,Online,18266,Consumer,Apparel,Kids,57.25,1,57.25,52.33,,,9,,0,Incomplete
20716,7/4/2025,10:02 AM,64,Midwest,Online,13026,Consumer,Beauty,Skincare,155.37,2,310.74,226.53,184.72,41.80,4,3,0,Complete
28298,6/25/2025,1:57 AM,23,West,In Store,4374,Home Office,Home,Decor,146.11,2,292.22,280.82,225.05,55.77,7,5,0,Complete
57719,3/2/2025,4:56 AM,81,West,Phone,17338,Corporate,Electronics,Laptops,36.51,4,146.04,127.49,85.54,41.96,3,3,0,Complete
43546,2/5/2025,9:00 AM,10,West,Mobile App,2209,Consumer,Apparel,Kids,83.88,2,167.76,81.03,53.32,27.71,9,,0,Complete
31506,10/15/2024,11:52 AM,75,West,In Store,9121,Home Office,Beauty,Unknown,25.15,3,75.45,54.32,,,9,1,0,Incomplete
27798,2/11/2025,8:11 AM,33,West,Mobile App,11060,Home Office,Electronics,Phones,24.02,7,168.14,135.18,98.33,36.85,8,,0,Complete
39026,10/7/2025,9:24 PM,16,Midwest,In Store,22236,Corporate,Grocery,Snacks,57.63,0,0.00,,,,1,1,0,Incomplete
22800,9/21/2023,11:53 AM,8,West,Mobile App,27508,Consumer,Apparel,Kids,64.59,4,258.36,234.07,197.11,36.97,5,2,0,Complete
52767,9/12/2024,4:24 PM,59,West,In Store,7835,Home Office,Home,Decor,98.83,4,395.32,328.12,263.62,64.49,9,5,1,Complete
58623,8/25/2024,10:19 AM,62,West,Mobile App,21304,Consumer,Apparel,Kids,89.26,2,178.52,53.02,38.76,14.26,0,1,0,Complete
54015,8/6/2023,1:58 AM,58,South,Online,2985,Consumer,Beauty,Haircare,85.94,0,0.00,0.00,0.00,0.00,9,1,0,Incomplete
21131,4/24/2024,11:21 PM,32,South,Phone,8743,Corporate,Grocery,Pantry,28.16,3,84.48,67.84,47.31,20.53,1,4,0,Complete
27061,3/30/2024,9:18 PM,3,South,Phone,1188,Consumer,Electronics,Audio,119.16,1,119.16,,,,5,2,0,Incomplete
27918,2/16/2024,9:48 PM,69,West,Mobile App,6687,Consumer,Apparel,Shoes,45.54,4,182.16,114.94,64.17,50.77,5,1,0,Complete
16696,8/30/2024,5:46 PM,30,South,In Store,15637,Consumer,Home,Furniture,48.75,0,0.00,0.00,0.00,0.00,2,2,0,Incomplete
56035,3/22/2024,3:19 PM,62,West,In Store,19991,Consumer,Beauty,Haircare,171.89,3,515.67,403.77,283.99,119.78,0,4,0,Complete
23495,3/16/2025,4:38 PM,73,South,In Store,13526,Consumer,Apparel,Women,99.19,1,99.19,67.85,,,7,3,0,Incomplete
6651,3/29/2024,1:26 AM,50,Midwest,Online,6733,Corporate,Beauty,Haircare,26.98,7,188.86,136.92,116.06,20.86,5,2,0,Complete
7056,12/2/2024,7:29 PM,39,Northeast,Online,18956,Consumer,Beauty,Makeup,119.47,1,119.47,112.18,68.93,43.26,3,5,0,Complete
27376,11/17/2024,6:25 AM,50,South,Online,24759,Consumer,Electronics,Unknown,81.87,1,81.87,51.01,42.72,8.28,8,4,0,Complete
21139,1/27/2024,12:39 PM,51,Northeast,In Store,7408,Home Office,Beauty,Haircare,24.77,1,24.77,23.80,13.81,9.99,0,1,1,Complete
39321,5/24/2025,8:38 PM,2,Midwest,Phone,15556,Consumer,Grocery,Snacks,,7,,,,,6,1,1,Not Usable
52446,7/27/2025,1:14 PM,4,South,Mobile App,22263,Corporate,Apparel,Shoes,71.47,2,142.94,105.92,74.45,31.47,8,4,0,Complete
3883,1/2/2024,2:41 AM,72,South,Online,12131,Home Office,Home,Decor,169.64,5,848.20,602.22,343.25,258.98,3,4,0,Complete
29069,11/23/2024,10:29 PM,42,Midwest,Phone,15538,Consumer,Grocery,Snacks,23.10,7,161.70,132.92,86.65,46.26,7,3,0,Complete
32249,12/16/2025,2:25 AM,40,West,Phone,26370,Consumer,Electronics,Audio,112.89,1,112.89,91.44,63.92,27.52,5,5,0,Complete
4504,12/18/2023,10:14 PM,27,West,In Store,12543,Consumer,Grocery,Snacks,57.65,4,230.60,177.33,138.42,38.91,5,1,0,Complete
40878,1/5/2025,7:53 AM,23,South,Mobile App,5922,Home Office,Beauty,Haircare,13.08,1,13.08,12.32,9.84,2.48,7,5,0,Complete
22562,3/23/2023,1:08 PM,9,South,Online,29321,Consumer,Electronics,Laptops,48.60,4,194.40,172.63,144.41,28.21,4,5,1,Complete
6101,9/7/2023,1:54 PM,60,South,In Store,3111,Consumer,Beauty,Haircare,26.28,2,52.56,46.78,,,4,5,0,Incomplete
34309,10/3/2023,7:48 AM,37,West,Online,10960,Home Office,Beauty,Makeup,19.24,0,0.00,0.00,,,4,2,,Incomplete
24050,12/19/2025,12:19 PM,30,Northeast,Online,26855,Consumer,Electronics,Accessories,32.12,4,128.48,108.57,61.51,47.06,7,,0,Complete
53727,3/1/2023,3:28 PM,29,Midwest,Online,26483,Corporate,Beauty,Makeup,90.15,4,360.60,326.34,261.89,64.46,1,2,0,Complete
25881,1/29/2023,10:21 AM,73,Midwest,Online,7294,Corporate,Beauty,Makeup,70.99,1,70.99,55.80,33.16,22.64,3,5,0,Complete
19673,8/18/2023,12:20 AM,77,West,Mobile App,27752,Consumer,Electronics,Phones,42.79,2,85.58,65.98,43.39,22.59,6,1,0,Complete
48145,12/21/2025,6:58 PM,46,Midwest,Online,4396,Consumer,Grocery,Snacks,54.86,4,219.44,192.67,142.24,50.43,9,1,,Complete
32226,11/21/2023,11:48 PM,38,South,Online,23229,Corporate,Apparel,Kids,26.92,2,53.84,39.52,,,6,1,0,Incomplete
45554,1/5/2024,9:28 AM,20,Northeast,Mobile App,26048,Corporate,Grocery,Beverages,31.89,1,31.89,27.84,15.34,12.50,4,5,0,Complete
21357,12/11/2025,12:30 AM,45,South,Online,19923,Consumer,Home,Decor,35.12,3,105.36,88.50,63.82,24.69,6,1,0,Complete
16982,2/26/2023,9:26 PM,27,West,Mobile App,18314,Consumer,Apparel,Shoes,33.43,6,200.58,132.78,78.90,53.88,9,4,0,Complete
52799,4/16/2025,10:18 PM,6,West,Mobile App,4651,Consumer,Electronics,Accessories,197.21,1,197.21,188.53,133.90,54.64,7,2,0,Complete
52040,3/12/2025,8:47 AM,23,South,Mobile App,14520,Home Office,Home,Kitchen,124.90,2,249.80,226.82,161.67,65.15,5,1,0,Complete
50747,5/18/2023,3:08 AM,5,Midwest,Phone,27123,Corporate,Grocery,Beverages,91.06,3,273.18,198.60,152.17,46.43,5,2,0,Complete
16188,4/21/2023,12:56 AM,11,West,In Store,22711,Consumer,Electronics,Phones,109.37,3,328.11,235.58,167.91,67.67,2,4,0,Complete
432,11/5/2023,11:50 PM,61,West,Online,2917,Corporate,Home,Bedding,102.39,,,,,,1,1,0,Incomplete
40220,9/17/2025,3:46 AM,72,West,Online,1464,Corporate,Apparel,Kids,51.59,3,154.77,143.63,79.07,64.56,2,5,0,Complete
15075,11/3/2025,2:57 PM,52,South,Phone,1696,Consumer,Grocery,Beverages,55.21,1,55.21,43.17,35.26,7.92,3,4,0,Complete
44763,12/8/2024,12:01 AM,28,Northeast,Phone,17539,Consumer,Electronics,Laptops,38.82,3,116.46,109.01,60.44,48.56,1,3,0,Complete
45789,5/23/2023,6:51 AM,63,South,Phone,17718,Consumer,Home,Unknown,30.99,3,92.97,80.23,47.98,32.25,2,4,0,Complete
30236,1/15/2024,9:05 AM,29,West,In Store,7029,Home Office,Apparel,Shoes,42.16,4,168.64,164.76,120.47,44.29,7,1,0,Complete
18238,5/25/2024,12:29 PM,14,Midwest,Mobile App,15425,Consumer,Apparel,Shoes,61.48,1,61.48,,,,1,3,0,Incomplete
14042,5/19/2023,9:46 AM,12,Midwest,Online,8281,Corporate,Home,Bedding,15.67,3,47.01,40.99,29.23,11.76,4,2,0,Complete
22591,9/27/2023,10:50 PM,83,Northeast,In Store,16149,Corporate,Home,Furniture,109.19,4,436.76,265.99,177.94,88.04,5,1,0,Complete
49025,2/15/2023,5:28 AM,13,South,Online,27286,Consumer,Electronics,Accessories,,2,,,,,1,3,0,Not Usable
19261,1/19/2023,4:54 PM,75,Midwest,In Store,20897,Consumer,Home,Kitchen,105.20,2,210.40,139.71,101.61,38.10,9,5,0,Complete
19486,5/28/2023,2:37 AM,5,South,In Store,21555,Corporate,Grocery,Snacks,48.32,3,144.96,134.67,97.44,37.23,1,5,0,Complete
12860,1/1/2025,2:44 PM,40,Northeast,In Store,14472,Consumer,Beauty,Fragrance,52.20,1,52.20,39.78,28.68,11.09,3,4,0,Complete
110,5/30/2024,9:43 PM,10,West,Phone,4808,Corporate,Grocery,Beverages,79.67,6,478.02,428.78,255.70,173.09,2,5,0,Complete
8405,6/19/2025,6:19 PM,10,South,In Store,8976,Consumer,Grocery,Beverages,20.67,1,20.67,10.56,6.59,3.97,5,3,0,Complete
18720,2/19/2024,6:30 AM,48,Midwest,In Store,3932,Home Office,Grocery,Beverages,34.28,1,34.28,32.50,23.95,8.55,5,5,,Complete
40676,7/31/2024,6:28 PM,46,Midwest,In Store,21969,Corporate,Home,Bedding,53.53,1,53.53,47.53,32.89,14.64,7,3,0,Complete
37636,12/8/2024,10:58 PM,68,South,Phone,14144,Consumer,Home,Kitchen,13.94,0,0.00,0.00,0.00,0.00,3,3,0,Incomplete
49244,12/13/2023,6:39 AM,32,South,In Store,9875,Home Office,Electronics,Phones,62.33,2,124.66,101.97,60.63,41.34,9,4,0,Complete
14505,2/10/2025,7:48 PM,50,Midwest,Online,4009,Consumer,Grocery,Pantry,37.73,1,37.73,31.39,26.42,4.97,0,3,0,Complete
46109,7/23/2023,8:14 PM,11,South,Online,18033,Consumer,Home,Bedding,59.67,1,59.67,57.22,37.28,19.94,5,3,0,Complete
9635,8/3/2025,12:07 PM,61,West,In Store,22370,Home Office,Grocery,Beverages,55.97,6,335.82,,,,5,3,0,Incomplete
4949,5/18/2023,5:03 PM,59,Midwest,Online,1681,Home Office,Apparel,Kids,31.95,2,63.90,63.26,48.01,15.25,2,2,0,Complete
20785,1/20/2025,11:54 AM,4,West,Phone,28516,Consumer,Grocery,Produce,110.68,2,221.36,214.94,157.31,57.63,8,2,0,Complete
59371,1/28/2024,3:26 PM,39,South,Phone,22773,Home Office,Home,Decor,81.79,4,327.16,268.93,174.46,94.46,0,4,0,Complete
1478,12/21/2025,5:16 AM,76,Midwest,Mobile App,18853,Corporate,Apparel,Men,193.38,1,193.38,138.46,80.35,58.11,5,2,1,Complete
47900,10/2/2025,12:34 AM,76,South,Online,6350,Home Office,Grocery,Pantry,105.61,2,211.22,204.46,127.02,77.44,2,3,0,Complete
8035,4/8/2025,1:21 AM,68,Northeast,In Store,28727,Consumer,Electronics,Unknown,122.20,0,0.00,,,,7,1,0,Incomplete
57865,4/3/2023,10:42 PM,41,West,In Store,24264,Consumer,Apparel,Kids,20.30,1,20.30,19.24,10.77,8.48,4,3,0,Complete
42480,5/28/2025,7:26 PM,4,South,Online,14071,Corporate,Electronics,Phones,29.47,2,58.94,41.02,22.79,18.23,9,4,0,Complete
52625,1/18/2025,6:38 AM,80,West,In Store,3833,Consumer,Grocery,Snacks,55.67,3,167.01,152.15,102.19,49.96,2,4,0,Complete
2981,4/19/2024,10:41 PM,80,South,Online,11027,Consumer,Electronics,Unknown,32.56,3,97.68,53.53,,,4,4,0,Incomplete
54613,6/11/2023,4:00 PM,70,South,In Store,18841,Home Office,Beauty,Skincare,103.19,5,515.95,451.97,,,7,1,0,Incomplete
49687,8/1/2023,11:39 AM,30,South,In Store,10116,Consumer,Electronics,Accessories,53.87,2,107.74,81.45,66.22,15.23,7,2,0,Complete
31068,11/14/2025,9:39 PM,79,West,Phone,20801,Consumer,Apparel,Shoes,60.70,,,,,,8,5,0,Incomplete
51403,12/9/2025,2:26 PM,65,West,In Store,3385,Consumer,Apparel,Kids,23.07,,,,,,6,1,0,Incomplete
30361,10/15/2025,3:36 PM,22,Midwest,Phone,7211,Consumer,Electronics,Laptops,36.49,5,182.45,121.15,67.90,53.25,9,,0,Complete
39588,1/12/2025,5:35 AM,75,Midwest,Online,6868,Corporate,Electronics,Audio,104.88,2,209.76,159.21,130.07,29.13,5,4,0,Complete
27424,9/13/2025,12:35 PM,78,Northeast,Online,12958,Home Office,Beauty,Skincare,62.78,3,188.34,136.92,92.33,44.59,6,,0,Complete
40083,7/24/2025,8:30 PM,81,South,Online,16869,Consumer,Grocery,Produce,63.94,6,383.64,361.77,250.25,111.52,9,2,0,Complete
12580,3/13/2023,5:24 AM,73,West,Phone,9981,Home Office,Apparel,Unknown,82.15,2,-164.30,-150.83,-120.73,-30.10,7,2,1,Complete
21817,5/30/2024,1:04 AM,54,West,Phone,5304,Home Office,Apparel,Kids,24.84,1,24.84,16.57,,,5,4,0,Incomplete
15698,5/10/2025,12:28 PM,41,Midwest,Online,3906,Consumer,Apparel,Unknown,119.89,2,239.78,225.39,180.80,44.59,9,2,1,Complete
2450,7/4/2024,9:32 PM,63,West,In Store,25736,Home Office,Electronics,Laptops,53.40,2,106.80,40.37,32.13,8.24,3,1,0,Complete
5713,6/28/2023,12:01 AM,57,Northeast,Online,18273,Consumer,Home,Decor,50.85,5,254.25,205.43,130.72,74.71,7,4,,Complete
12190,3/17/2025,2:23 AM,80,West,Online,3058,Home Office,Beauty,Skincare,60.31,4,241.24,221.70,125.94,95.76,6,3,0,Complete
24479,11/22/2025,5:55 AM,72,Midwest,Mobile App,10261,Corporate,Home,Kitchen,34.60,1,-34.60,-30.31,-23.76,-6.55,3,5,1,Complete
39504,5/10/2023,3:54 AM,35,West,Online,9484,Corporate,Grocery,Snacks,31.25,1,31.25,25.88,,,4,2,,Incomplete
34667,1/18/2023,12:37 AM,29,West,Mobile App,17904,Corporate,Grocery,Snacks,159.73,2,319.46,293.90,173.59,120.31,4,2,1,Complete
11062,6/1/2025,9:08 AM,71,West,Phone,29306,Corporate,Apparel,Kids,142.59,3,427.77,381.14,244.00,137.15,2,4,0,Complete
38990,6/17/2023,2:02 PM,34,Northeast,In Store,1296,Home Office,Home,Kitchen,85.37,0,0.00,0.00,0.00,0.00,6,2,0,Incomplete
40574,5/6/2024,8:18 PM,39,West,Phone,12544,Consumer,Electronics,Audio,51.52,2,103.04,56.47,40.74,15.72,3,1,1,Complete
27952,4/4/2025,2:08 AM,23,West,Online,9301,Corporate,Home,Furniture,53.68,4,214.72,160.83,112.05,48.77,6,2,0,Complete
6482,12/10/2023,12:06 AM,70,South,Mobile App,29775,Home Office,Grocery,Produce,40.78,3,122.34,100.56,79.53,21.03,5,2,0,Complete
13803,8/21/2024,2:04 PM,77,Midwest,Online,8563,Corporate,Home,Decor,80.75,1,80.75,68.64,53.71,14.92,6,3,0,Complete
30379,9/6/2024,9:31 PM,81,Midwest,Online,1198,Consumer,Beauty,Haircare,57.51,4,230.04,181.96,107.24,74.73,3,4,1,Complete
59361,8/4/2023,5:26 AM,20,Northeast,Phone,2570,Consumer,Beauty,Makeup,54.06,2,108.12,102.50,76.96,25.54,7,4,0,Complete
57071,9/5/2024,3:57 AM,31,West,Phone,9127,Home Office,Electronics,Phones,32.90,1,32.90,29.54,17.10,12.45,9,3,0,Complete
39596,1/6/2024,4:51 PM,45,West,In Store,14081,Consumer,Home,Unknown,49.47,1,49.47,41.26,28.62,12.64,8,3,0,Complete
58165,7/28/2024,6:33 AM,67,South,In Store,22225,Consumer,Apparel,Men,22.40,3,67.20,65.86,54.03,11.82,8,2,0,Complete
27018,9/19/2023,1:14 AM,52,South,Online,3718,Home Office,Beauty,Fragrance,87.08,0,0.00,0.00,0.00,0.00,9,1,0,Incomplete
22819,10/12/2023,12:53 AM,42,West,Online,13184,Corporate,Electronics,Unknown,45.70,1,-45.70,-42.87,-34.46,-8.40,8,,1,Complete
46955,4/16/2024,4:13 PM,1,Midwest,In Store,5662,Consumer,Grocery,Produce,10.82,2,21.64,16.45,13.35,3.10,6,4,0,Complete
32898,11/27/2025,1:12 AM,72,West,Mobile App,20743,Consumer,Beauty,Haircare,65.39,8,523.12,342.12,218.51,123.61,1,4,0,Complete
19141,7/20/2024,3:06 AM,29,South,Phone,25598,Corporate,Grocery,Produce,88.11,3,264.33,238.69,168.20,70.49,6,3,,Complete
35983,12/16/2025,6:28 AM,26,West,In Store,21022,Consumer,Home,Bedding,121.15,2,242.30,176.39,104.96,71.43,9,5,0,Complete
35315,3/4/2025,12:23 AM,1,South,Online,16195,Home Office,Grocery,Unknown,113.94,2,227.88,178.66,110.03,68.63,4,5,0,Complete
41928,3/16/2025,1:56 AM,26,South,In Store,23108,Corporate,Electronics,Phones,45.60,1,45.60,42.23,24.52,17.70,9,4,0,Complete
5568,8/28/2025,3:50 PM,59,Midwest,Mobile App,7673,Consumer,Electronics,Unknown,137.99,3,413.97,381.68,213.97,167.71,3,1,0,Complete
29121,7/9/2024,4:37 AM,37,Northeast,In Store,27514,Consumer,Grocery,Beverages,48.26,3,144.78,131.03,109.44,21.59,7,4,0,Complete
52974,5/11/2024,12:48 AM,79,West,In Store,15823,Corporate,Home,Bedding,109.02,3,327.06,314.63,184.95,129.69,3,,0,Complete
22034,6/30/2023,1:14 PM,10,Midwest,In Store,23990,Consumer,Grocery,Beverages,41.13,4,164.52,121.58,101.73,19.85,7,5,0,Complete
57749,1/31/2023,1:45 PM,40,West,Phone,21963,Corporate,Home,Furniture,59.80,3,-179.40,-173.48,-132.55,-40.93,3,3,1,Complete
27736,12/4/2024,7:21 AM,39,West,In Store,13831,Consumer,Beauty,Skincare,45.18,2,90.36,64.25,37.66,26.59,0,1,0,Complete
37461,9/13/2025,12:27 PM,17,West,In Store,11235,Consumer,Electronics,Accessories,222.63,4,890.52,810.37,462.31,348.07,4,1,0,Complete
28896,8/6/2024,6:45 PM,3,Midwest,In Store,8446,Consumer,Apparel,Unknown,90.84,6,545.04,460.56,391.04,69.52,5,1,0,Complete
52037,2/2/2023,12:17 PM,8,South,In Store,28935,Consumer,Grocery,Snacks,103.89,1,103.89,75.01,46.20,28.81,4,1,,Complete
41422,5/28/2025,3:47 PM,80,South,Online,5817,Corporate,Electronics,Laptops,187.15,1,187.15,129.32,100.60,28.72,6,4,,Complete
19332,3/26/2025,9:21 PM,46,South,Mobile App,27245,Consumer,Grocery,Snacks,63.84,4,255.36,170.84,110.77,60.06,9,1,0,Complete
41409,2/10/2023,3:27 AM,9,West,In Store,22765,Home Office,Grocery,Beverages,39.00,2,78.00,46.02,25.33,20.69,3,1,0,Complete
12103,2/13/2024,2:37 AM,73,West,In Store,13305,Consumer,Apparel,Kids,213.33,1,213.33,174.29,116.44,57.85,0,,0,Complete
31551,8/20/2024,9:34 PM,29,South,Online,12532,Home Office,Electronics,Accessories,53.58,1,53.58,47.74,32.31,15.43,3,,0,Complete
38046,7/9/2025,6:38 PM,41,South,Phone,27656,Corporate,Apparel,Kids,128.49,3,385.47,201.99,160.04,41.95,0,5,0,Complete
28332,1/19/2023,5:57 AM,76,South,Mobile App,24034,Home Office,Home,Bedding,78.20,3,234.60,221.70,132.94,88.76,9,3,0,Complete
44002,8/26/2025,4:29 PM,9,South,Online,12778,Corporate,Home,Decor,92.03,2,184.06,,,,2,1,1,Incomplete
22719,4/15/2024,8:46 PM,25,Midwest,Phone,22227,Corporate,Beauty,Makeup,28.18,1,28.18,24.54,20.02,4.52,8,3,0,Complete
39789,1/25/2025,1:12 AM,3,South,Online,784,Home Office,Home,Furniture,49.21,6,295.26,244.48,,,6,5,0,Incomplete
51178,9/25/2025,10:40 PM,20,South,In Store,10178,Consumer,Beauty,Fragrance,44.27,3,132.81,108.77,77.30,31.47,1,1,0,Complete
33461,2/5/2025,7:02 PM,23,Northeast,Online,8578,Home Office,Electronics,Laptops,118.84,3,356.52,293.42,247.27,46.15,1,3,0,Complete
32121,2/18/2023,5:33 AM,72,Northeast,Online,18104,Consumer,Apparel,Shoes,28.01,2,56.02,51.76,38.17,13.60,8,4,0,Complete
36216,5/6/2024,12:43 PM,70,South,Online,26430,Corporate,Beauty,Haircare,96.47,1,96.47,77.37,62.99,14.37,3,5,0,Complete
7210,3/27/2024,5:06 AM,78,West,In Store,28600,Home Office,Home,Bedding,163.77,0,0.00,0.00,,,2,3,0,Incomplete
30320,3/14/2024,1:19 PM,14,West,In Store,26244,Consumer,Grocery,Beverages,38.57,2,77.14,36.33,24.57,11.76,9,5,1,Complete
46843,1/5/2024,5:38 PM,32,West,Phone,7308,Corporate,Electronics,Laptops,20.77,3,62.31,50.60,33.97,16.63,7,5,1,Complete
14858,11/12/2024,8:59 AM,44,Midwest,Online,6486,Consumer,Home,Furniture,47.51,11,522.61,464.60,296.08,168.52,5,3,0,Complete
15119,6/16/2025,4:32 PM,47,West,Online,22878,Consumer,Home,Decor,53.49,3,160.47,155.17,106.30,48.87,6,4,0,Complete
15713,8/25/2023,1:40 PM,49,West,Online,15640,Consumer,Grocery,Produce,17.25,5,86.25,73.14,45.58,27.56,7,4,0,Complete
40209,7/10/2023,4:00 AM,7,Midwest,In Store,23506,Home Office,Home,Kitchen,131.63,2,263.26,211.66,172.69,38.97,4,5,0,Complete
11833,4/8/2025,6:34 PM,44,South,Mobile App,13546,Consumer,Beauty,Makeup,24.98,2,49.96,45.56,30.26,15.30,4,3,0,Complete
22957,5/28/2025,12:41 PM,49,West,In Store,22309,Consumer,Grocery,Snacks,70.41,3,211.23,188.21,136.34,51.87,9,1,0,Complete
10948,3/18/2023,10:07 AM,75,West,Online,3804,Corporate,Beauty,Makeup,31.99,5,159.95,154.51,125.90,28.61,8,1,0,Complete
48735,5/21/2023,11:27 AM,14,Northeast,Phone,14681,Corporate,Grocery,Pantry,20.20,0,0.00,0.00,0.00,0.00,3,1,0,Incomplete
16600,4/21/2023,8:49 AM,61,West,In Store,3899,Home Office,Apparel,Men,128.93,1,128.93,110.11,82.70,27.41,5,1,1,Complete
11616,3/7/2023,7:23 AM,5,South,Mobile App,14256,Consumer,Grocery,Pantry,39.11,1,39.11,27.18,19.13,8.05,1,5,0,Complete
26502,11/1/2023,11:55 PM,53,West,Online,16434,Corporate,Apparel,Kids,66.61,3,199.83,194.23,148.32,45.91,9,5,0,Complete
16891,8/7/2025,8:45 PM,61,West,Online,13832,Consumer,Home,Kitchen,58.26,2,116.52,96.48,58.31,38.17,7,2,0,Complete
48831,3/9/2024,6:47 AM,23,West,Online,26780,Consumer,Apparel,Unknown,74.00,1,74.00,60.83,48.74,12.09,3,4,0,Complete
55026,10/23/2023,8:15 AM,62,Northeast,Online,13956,Home Office,Apparel,Men,49.16,2,98.32,87.01,,,8,2,0,Incomplete
44879,1/2/2025,6:59 PM,16,West,Mobile App,16682,Home Office,Grocery,Produce,127.30,2,254.60,219.97,131.64,88.33,6,5,0,Complete
